"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TALBOT","263","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","34","13.7"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TAYLOR","269","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","66","13.7"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TROUP","285","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","124","13.7"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","UPSON","293","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","97","13.7"
"CENSUS","2022","END OF DEC","","COUNTY","HAWAII","15","HAWAII ISLAND","11","HAWAII","001","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","760","7.6"
"CENSUS","2022","END OF DEC","","COUNTY","HAWAII","15","KAUAI AND NIIHAU ISLANDS","24","KAUAI","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","86","7.6"
"CENSUS","2022","END OF DEC","","COUNTY","HAWAII","15","MAUI, MOLOKAI & LANAI ISLAND","35","MAUI & KALAWAO","009","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","163","7.6"
"CENSUS","2022","END OF DEC","","COUNTY","HAWAII","15","OAHU ISLAND","62","HONOLULU","003","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","49","7.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","381","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","163","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","510","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","272","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","64","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","158","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","36","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","99","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","277","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","161","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","282","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","149","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","101","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","170","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","76","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","76","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","BENEWAH","009","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","68","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","226","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","BOUNDARY","021","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","120","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","CLEARWATER","035","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","78","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","IDAHO","049","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","309","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","252","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","LATAH","057","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","153","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","LEWIS","061","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","61","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","124","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","NORTH","10","SHOSHONE","079","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","61","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","25","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","265","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","273","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","209","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","110","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","191","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","562","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","412","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","96","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","60","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1,064","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","137","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","330","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","257","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","252","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","56","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","214","8.6"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","DE WITT","039","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","54","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","LOGAN","107","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","82","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","MACON","115","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","63","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","MARSHALL","123","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","82","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","MASON","125","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","70","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","MCLEAN","113","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","162","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","MENARD","129","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","66","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","PEORIA","143","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","164","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","STARK","175","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","55","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","TAZEWELL","179","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","125","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","CENTRAL","40","WOODFORD","203","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","182","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST","50","CHAMPAIGN","019","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","75","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST","50","FORD","053","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","47","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST","50","IROQUOIS","075","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","150","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST","50","KANKAKEE","091","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","77","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST","50","LIVINGSTON","105","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","137","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST","50","PIATT","147","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","25","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST","50","VERMILION","183","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","131","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","CLARK","023","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","98","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","CLAY","025","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","97","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","COLES","029","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","68","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","CRAWFORD","033","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","63","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","CUMBERLAND","035","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","89","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","DOUGLAS","041","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","67","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","EDGAR","045","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","99","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","EFFINGHAM","049","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","293","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","FAYETTE","051","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","254","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","JASPER","079","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","132","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","LAWRENCE","101","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","46","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","MARION","121","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","208","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","MOULTRIE","139","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","76","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","RICHLAND","159","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","90","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","EAST SOUTHEAST","70","SHELBY","173","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","232","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","BOONE","007","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","64","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","COOK","031","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","22","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","DE KALB","037","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","91","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","DU PAGE","043","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","GRUNDY","063","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","41","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","KANE","089","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","66","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","KENDALL","093","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","29","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","LA SALLE","099","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","202","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","LAKE","097","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","MCHENRY","111","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","143","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHEAST","20","WILL","197","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","52","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","BUREAU","011","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","133","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","CARROLL","015","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","156","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","HENRY","073","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","204","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","JO DAVIESS","085","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","364","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","LEE","103","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","134","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","MERCER","131","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","131","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","OGLE","141","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","211","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","PUTNAM","155","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","ROCK ISLAND","161","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","110","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","STEPHENSON","177","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","325","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","WHITESIDE","195","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","173","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","NORTHWEST","10","WINNEBAGO","201","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","124","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","EDWARDS","047","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","55","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","FRANKLIN","055","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","136","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","GALLATIN","059","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","40","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","HAMILTON","065","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","88","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","HARDIN","069","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","55","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","JEFFERSON","081","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","265","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","MASSAC","127","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","87","10.0"
"CENSUS","2022","END OF DEC","","COUNTY","ILLINOIS","17","SOUTHEAST","90","POPE","151","","","00000000","","CATTLE","CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","99","10.0"
