Geographic Area,Rank,Reversed Rank,Normalized Reversed Rank,HealthPrep_SVI
"Nolan County, Texas",86,28,0.241071429,0.241071429
"Orange County, Texas",86,28,0.241071429,0.241071429
"Lamar County, Georgia",86,28,0.241071429,0.241071429
"Hamilton County, Illinois",86,28,0.241071429,0.241071429
"Harrison County, Mississippi",87,27,0.232142857,0.232142857
"Sullivan County, Missouri",87,27,0.232142857,0.232142857
"Montgomery County, Ohio",87,27,0.232142857,0.232142857
"White County, Indiana",87,27,0.232142857,0.232142857
"Lawrence County, Indiana",87,27,0.232142857,0.232142857
"Pike County, Indiana",87,27,0.232142857,0.232142857
"Chenango County, New York",87,27,0.232142857,0.232142857
"Smith County, Texas",87,27,0.232142857,0.232142857
"Cannon County, Tennessee",87,27,0.232142857,0.232142857
"Chautauqua County, New York",87,27,0.232142857,0.232142857
"Defiance County, Ohio",87,27,0.232142857,0.232142857
"Cherokee County, Texas",87,27,0.232142857,0.232142857
"Oconee County, South Carolina",87,27,0.232142857,0.232142857
"Cattaraugus County, New York",87,27,0.232142857,0.232142857
"Montgomery County, New York",87,27,0.232142857,0.232142857
"Perry County, Illinois",87,27,0.232142857,0.232142857
"Randolph County, Illinois",87,27,0.232142857,0.232142857
"Sullivan County, Tennessee",87,27,0.232142857,0.232142857
"Marion County, Missouri",87,27,0.232142857,0.232142857
"Bureau County, Illinois",87,27,0.232142857,0.232142857
"McDuffie County, Georgia",87,27,0.232142857,0.232142857
"Mercer County, Kentucky",87,27,0.232142857,0.232142857
"Union County, Kentucky",88,26,0.223214286,0.223214286
"Erie County, Ohio",88,26,0.223214286,0.223214286
"Amelia County, Virginia",88,26,0.223214286,0.223214286
"Lewis County, Missouri",88,26,0.223214286,0.223214286
"Dyer County, Tennessee",88,26,0.223214286,0.223214286
"Grant County, Arkansas",88,26,0.223214286,0.223214286
"Daviess County, Missouri",88,26,0.223214286,0.223214286
"Laurel County, Kentucky",88,26,0.223214286,0.223214286
"Greene County, Illinois",88,26,0.223214286,0.223214286
"Callaway County, Missouri",88,26,0.223214286,0.223214286
"Lucas County, Ohio",88,26,0.223214286,0.223214286
"Williamson County, Illinois",88,26,0.223214286,0.223214286
"St. Martin Parish, Louisiana",88,26,0.223214286,0.223214286
"Howard County, Missouri",88,26,0.223214286,0.223214286
"Cass County, Indiana",88,26,0.223214286,0.223214286
"Bedford County, Tennessee",88,26,0.223214286,0.223214286
"Saluda County, South Carolina",88,26,0.223214286,0.223214286
"Adair County, Kentucky",88,26,0.223214286,0.223214286
"Mahoning County, Ohio",88,26,0.223214286,0.223214286
"Colleton County, South Carolina",89,25,0.214285714,0.214285714
"Bradley County, Tennessee",89,25,0.214285714,0.214285714
"Montgomery County, Georgia",89,25,0.214285714,0.214285714
"Jackson County, Indiana",89,25,0.214285714,0.214285714
"Bates County, Missouri",89,25,0.214285714,0.214285714
"Anderson County, Kentucky",89,25,0.214285714,0.214285714
"Barren County, Kentucky",89,25,0.214285714,0.214285714
"Jefferson County, Alabama",89,25,0.214285714,0.214285714
"Lee County, Texas",89,25,0.214285714,0.214285714
"Macon County, Missouri",89,25,0.214285714,0.214285714
"Fayette County, Pennsylvania",89,25,0.214285714,0.214285714
"Robertson County, Texas",89,25,0.214285714,0.214285714
"St. James Parish, Louisiana",89,25,0.214285714,0.214285714
"Harrison County, Kentucky",89,25,0.214285714,0.214285714
"Delta County, Texas",89,25,0.214285714,0.214285714
"Bay County, Florida",89,25,0.214285714,0.214285714
"Ripley County, Indiana",89,25,0.214285714,0.214285714
"Lee County, Illinois",89,25,0.214285714,0.214285714
"Gilchrist County, Florida",89,25,0.214285714,0.214285714
"Jasper County, Georgia",89,25,0.214285714,0.214285714
"Bradford County, Florida",89,25,0.214285714,0.214285714
"Ashtabula County, Ohio",89,25,0.214285714,0.214285714
"Autauga County, Alabama",89,25,0.214285714,0.214285714
"Champaign County, Ohio",89,25,0.214285714,0.214285714
"Anderson County, Texas",90,24,0.205357143,0.205357143
"Pendleton County, Kentucky",90,24,0.205357143,0.205357143
"Davie County, North Carolina",90,24,0.205357143,0.205357143
"Moniteau County, Missouri",90,24,0.205357143,0.205357143
"Abbeville County, South Carolina",90,24,0.205357143,0.205357143
"Calhoun County, Alabama",90,24,0.205357143,0.205357143
"Cumberland County, New Jersey",90,24,0.205357143,0.205357143
"Marshall County, Kentucky",90,24,0.205357143,0.205357143
"Vermilion County, Illinois",90,24,0.205357143,0.205357143
"Carbon County, Pennsylvania",90,24,0.205357143,0.205357143
"Troup County, Georgia",90,24,0.205357143,0.205357143
"Warren County, Mississippi",90,24,0.205357143,0.205357143
"Snyder County, Pennsylvania",90,24,0.205357143,0.205357143
"Miller County, Arkansas",90,24,0.205357143,0.205357143
"Livingston County, Missouri",90,24,0.205357143,0.205357143
"Jefferson Parish, Louisiana",90,24,0.205357143,0.205357143
"Hunt County, Texas",91,23,0.196428571,0.196428571
"Seneca County, Ohio",91,23,0.196428571,0.196428571
"Webster County, Mississippi",91,23,0.196428571,0.196428571
"Itawamba County, Mississippi",91,23,0.196428571,0.196428571
"Simpson County, Kentucky",91,23,0.196428571,0.196428571
"Chemung County, New York",91,23,0.196428571,0.196428571
"Palo Pinto County, Texas",91,23,0.196428571,0.196428571
"Henry County, Kentucky",91,23,0.196428571,0.196428571
"Orleans County, New York",91,23,0.196428571,0.196428571
"Caroline County, Maryland",91,23,0.196428571,0.196428571
"Stark County, Ohio",91,23,0.196428571,0.196428571
"Grayson County, Texas",91,23,0.196428571,0.196428571
"Buckingham County, Virginia",91,23,0.196428571,0.196428571
"Habersham County, Georgia",91,23,0.196428571,0.196428571
"Navarro County, Texas",91,23,0.196428571,0.196428571
"Graves County, Kentucky",91,23,0.196428571,0.196428571
"McMinn County, Tennessee",91,23,0.196428571,0.196428571
"Preble County, Ohio",91,23,0.196428571,0.196428571
"Owen County, Indiana",91,23,0.196428571,0.196428571
"Barry County, Missouri",92,22,0.1875,0.1875
"Edwards County, Illinois",92,22,0.1875,0.1875
"Burke County, North Carolina",92,22,0.1875,0.1875
"Seneca County, New York",92,22,0.1875,0.1875
"Cooper County, Missouri",92,22,0.1875,0.1875
"Edgefield County, South Carolina",92,22,0.1875,0.1875
"McCracken County, Kentucky",92,22,0.1875,0.1875
"Duplin County, North Carolina",92,22,0.1875,0.1875
"Iberville Parish, Louisiana",92,22,0.1875,0.1875
"Creek County, Oklahoma",92,22,0.1875,0.1875
"Bowie County, Texas",92,22,0.1875,0.1875
"Gibson County, Indiana",92,22,0.1875,0.1875
"Beaufort County, North Carolina",92,22,0.1875,0.1875
"Alfalfa County, Oklahoma",92,22,0.1875,0.1875
"Davidson County, North Carolina",92,22,0.1875,0.1875
"Calcasieu Parish, Louisiana",92,22,0.1875,0.1875
"Pulaski County, Indiana",92,22,0.1875,0.1875
"Franklin County, New York",93,21,0.178571429,0.178571429
"Panola County, Texas",93,21,0.178571429,0.178571429
"Madison County, Indiana",93,21,0.178571429,0.178571429
"Lycoming County, Pennsylvania",93,21,0.178571429,0.178571429
"Luzerne County, Pennsylvania",93,21,0.178571429,0.178571429
"Shelby County, Ohio",93,21,0.178571429,0.178571429
"Wayne County, Georgia",93,21,0.178571429,0.178571429
"Dickson County, Tennessee",93,21,0.178571429,0.178571429
"Massac County, Illinois",93,21,0.178571429,0.178571429
"Jones County, Georgia",93,21,0.178571429,0.178571429
"Jasper County, Missouri",93,21,0.178571429,0.178571429
"Dale County, Alabama",93,21,0.178571429,0.178571429
"Owen County, Kentucky",94,20,0.169642857,0.169642857
"Madison County, Tennessee",94,20,0.169642857,0.169642857
"Wayne County, Indiana",94,20,0.169642857,0.169642857
"Linn County, Missouri",94,20,0.169642857,0.169642857
"Marion County, West Virginia",94,20,0.169642857,0.169642857
"Fountain County, Indiana",94,20,0.169642857,0.169642857
"Rutherford County, North Carolina",94,20,0.169642857,0.169642857
"Saline County, Missouri",94,20,0.169642857,0.169642857
"Pasquotank County, North Carolina",94,20,0.169642857,0.169642857
"Jefferson Davis Parish, Louisiana",94,20,0.169642857,0.169642857
"Bourbon County, Kentucky",94,20,0.169642857,0.169642857
"Pierce County, Georgia",94,20,0.169642857,0.169642857
"Northumberland County, Pennsylvania",95,19,0.160714286,0.160714286
"Lee County, Mississippi",95,19,0.160714286,0.160714286
"St. Lucie County, Florida",95,19,0.160714286,0.160714286
"Williams County, Ohio",95,19,0.160714286,0.160714286
"Morgan County, Illinois",95,19,0.160714286,0.160714286
"Bracken County, Kentucky",95,19,0.160714286,0.160714286
"Perry County, Ohio",95,19,0.160714286,0.160714286
"Clinton County, Indiana",95,19,0.160714286,0.160714286
"St. Lawrence County, New York",95,19,0.160714286,0.160714286
"Cleveland County, North Carolina",95,19,0.160714286,0.160714286
"Laurens County, South Carolina",95,19,0.160714286,0.160714286
"Macon County, Illinois",95,19,0.160714286,0.160714286
"Jefferson County, Pennsylvania",95,19,0.160714286,0.160714286
"Huntington County, Indiana",95,19,0.160714286,0.160714286
"Tioga County, Pennsylvania",95,19,0.160714286,0.160714286
"Bleckley County, Georgia",95,19,0.160714286,0.160714286
"Campbell County, Virginia",96,18,0.151785714,0.151785714
"Perry County, Missouri",96,18,0.151785714,0.151785714
"Lawrence County, Illinois",96,18,0.151785714,0.151785714
"Jay County, Indiana",96,18,0.151785714,0.151785714
"LaSalle County, Illinois",96,18,0.151785714,0.151785714
"Switzerland County, Indiana",96,18,0.151785714,0.151785714
"Escambia County, Florida",96,18,0.151785714,0.151785714
"Hancock County, Kentucky",96,18,0.151785714,0.151785714
"Vermilion Parish, Louisiana",96,18,0.151785714,0.151785714
"Perry County, Indiana",96,18,0.151785714,0.151785714
"Newton County, Indiana",96,18,0.151785714,0.151785714
"White County, Georgia",96,18,0.151785714,0.151785714
"Pike County, Missouri",96,18,0.151785714,0.151785714
"Harrison County, Texas",96,18,0.151785714,0.151785714
"Gallia County, Ohio",97,17,0.142857143,0.142857143
"Caldwell County, Kentucky",97,17,0.142857143,0.142857143
"Parke County, Indiana",97,17,0.142857143,0.142857143
"Howard County, Indiana",97,17,0.142857143,0.142857143
"Cherokee County, South Carolina",97,17,0.142857143,0.142857143
"Taney County, Missouri",97,17,0.142857143,0.142857143
"Marion County, Ohio",97,17,0.142857143,0.142857143
"Cooke County, Texas",97,17,0.142857143,0.142857143
"Jackson County, Mississippi",97,17,0.142857143,0.142857143
"Daviess County, Kentucky",97,17,0.142857143,0.142857143
"Kankakee County, Illinois",97,17,0.142857143,0.142857143
"Schuylkill County, Pennsylvania",97,17,0.142857143,0.142857143
"Laclede County, Missouri",97,17,0.142857143,0.142857143
"Blount County, Alabama",97,17,0.142857143,0.142857143
"Greenwood County, South Carolina",97,17,0.142857143,0.142857143
"Clarion County, Pennsylvania",97,17,0.142857143,0.142857143
"Lake County, Indiana",97,17,0.142857143,0.142857143
"Crawford County, Arkansas",97,17,0.142857143,0.142857143
"Sullivan County, Indiana",98,16,0.133928571,0.133928571
"Martin County, Indiana",98,16,0.133928571,0.133928571
"Clark County, Kentucky",98,16,0.133928571,0.133928571
"Washington County, Indiana",98,16,0.133928571,0.133928571
"Union County, Arkansas",98,16,0.133928571,0.133928571
"Crawford County, Pennsylvania",98,16,0.133928571,0.133928571
"Shelby County, Indiana",98,16,0.133928571,0.133928571
"Hardin County, Texas",98,16,0.133928571,0.133928571
"Terrebonne Parish, Louisiana",98,16,0.133928571,0.133928571
"Henderson County, Texas",98,16,0.133928571,0.133928571
"Allen County, Kentucky",98,16,0.133928571,0.133928571
"Floyd County, Georgia",98,16,0.133928571,0.133928571
"Lowndes County, Mississippi",98,16,0.133928571,0.133928571
"Shenandoah County, Virginia",98,16,0.133928571,0.133928571
"Scott County, Missouri",98,16,0.133928571,0.133928571
"Newberry County, South Carolina",98,16,0.133928571,0.133928571
"Montgomery County, Indiana",98,16,0.133928571,0.133928571
"Pope County, Arkansas",99,15,0.125,0.125
"Macoupin County, Illinois",99,15,0.125,0.125
"Warren County, Illinois",99,15,0.125,0.125
"Caldwell County, Missouri",99,15,0.125,0.125
"Darke County, Ohio",99,15,0.125,0.125
"Columbiana County, Ohio",99,15,0.125,0.125
"Person County, North Carolina",99,15,0.125,0.125
"Marshall County, Indiana",99,15,0.125,0.125
"Benton County, Indiana",99,15,0.125,0.125
"Allen County, Ohio",99,15,0.125,0.125
"Jefferson County, Tennessee",99,15,0.125,0.125
"Winnebago County, Illinois",99,15,0.125,0.125
"Bond County, Illinois",100,14,0.116071429,0.116071429
"Amherst County, Virginia",100,14,0.116071429,0.116071429
"Granville County, North Carolina",100,14,0.116071429,0.116071429
"Giles County, Tennessee",100,14,0.116071429,0.116071429
"Starke County, Indiana",100,14,0.116071429,0.116071429
"Wayne County, North Carolina",100,14,0.116071429,0.116071429
"Huron County, Ohio",100,14,0.116071429,0.116071429
"Glynn County, Georgia",100,14,0.116071429,0.116071429
"Craven County, North Carolina",101,13,0.107142857,0.107142857
"Lafourche Parish, Louisiana",101,13,0.107142857,0.107142857
"Henderson County, Kentucky",101,13,0.107142857,0.107142857
"Mobile County, Alabama",101,13,0.107142857,0.107142857
"Highland County, Ohio",101,13,0.107142857,0.107142857
"Angelina County, Texas",101,13,0.107142857,0.107142857
"Pickaway County, Ohio",102,12,0.098214286,0.098214286
"Greene County, Indiana",102,12,0.098214286,0.098214286
"Cullman County, Alabama",102,12,0.098214286,0.098214286
"Van Zandt County, Texas",102,12,0.098214286,0.098214286
"Lee County, North Carolina",102,12,0.098214286,0.098214286
"Milam County, Texas",102,12,0.098214286,0.098214286
"Brown County, Ohio",103,11,0.089285714,0.089285714
"Lauderdale County, Alabama",103,11,0.089285714,0.089285714
"Boone County, Arkansas",103,11,0.089285714,0.089285714
"Audrain County, Missouri",103,11,0.089285714,0.089285714
"Upshur County, Texas",103,11,0.089285714,0.089285714
"Knox County, Indiana",104,10,0.080357143,0.080357143
"Hamblen County, Tennessee",104,10,0.080357143,0.080357143
"Jasper County, South Carolina",104,10,0.080357143,0.080357143
"Greene County, Arkansas",104,10,0.080357143,0.080357143
"Burke County, Georgia",104,10,0.080357143,0.080357143
"Clark County, Ohio",104,10,0.080357143,0.080357143
"Buchanan County, Missouri",104,10,0.080357143,0.080357143
"Stanly County, North Carolina",104,10,0.080357143,0.080357143
"Newton County, Missouri",105,9,0.071428571,0.071428571
"Pearl River County, Mississippi",105,9,0.071428571,0.071428571
"Marshall County, Alabama",105,9,0.071428571,0.071428571
"Bradford County, Pennsylvania",105,9,0.071428571,0.071428571
"Columbia County, Florida",105,9,0.071428571,0.071428571
"Thomas County, Georgia",105,9,0.071428571,0.071428571
"St. Francois County, Missouri",105,9,0.071428571,0.071428571
"Pettis County, Missouri",105,9,0.071428571,0.071428571
"Polk County, Florida",106,8,0.0625,0.0625
"McDowell County, North Carolina",106,8,0.0625,0.0625
"Hill County, Texas",106,8,0.0625,0.0625
"Anderson County, South Carolina",106,8,0.0625,0.0625
"Hopkins County, Texas",106,8,0.0625,0.0625
"Fulton County, Illinois",106,8,0.0625,0.0625
"Lorain County, Ohio",106,8,0.0625,0.0625
"Boyd County, Kentucky",107,7,0.053571429,0.053571429
"Jennings County, Indiana",107,7,0.053571429,0.053571429
"Aiken County, South Carolina",107,7,0.053571429,0.053571429
"Nash County, North Carolina",107,7,0.053571429,0.053571429
"Colbert County, Alabama",107,7,0.053571429,0.053571429
"Greene County, Pennsylvania",107,7,0.053571429,0.053571429
"Rowan County, North Carolina",107,7,0.053571429,0.053571429
"Stephens County, Georgia",108,6,0.044642857,0.044642857
"Sullivan County, New York",108,6,0.044642857,0.044642857
"Clinton County, Ohio",108,6,0.044642857,0.044642857
"Lincoln County, Tennessee",108,6,0.044642857,0.044642857
"Coffee County, Alabama",108,6,0.044642857,0.044642857
"Mifflin County, Pennsylvania",109,5,0.035714286,0.035714286
"Jefferson County, Illinois",109,5,0.035714286,0.035714286
"Richland County, Ohio",109,5,0.035714286,0.035714286
"Lawrence County, Missouri",109,5,0.035714286,0.035714286
"LaPorte County, Indiana",109,5,0.035714286,0.035714286
"Muskingum County, Ohio",109,5,0.035714286,0.035714286
"Ashland County, Ohio",110,4,0.026785714,0.026785714
"Marion County, Illinois",110,4,0.026785714,0.026785714
"Walker County, Georgia",110,4,0.026785714,0.026785714
"Morgan County, Alabama",110,4,0.026785714,0.026785714
"Randolph County, North Carolina",111,3,0.017857143,0.017857143
"Lamar County, Texas",111,3,0.017857143,0.017857143
"Miller County, Missouri",111,3,0.017857143,0.017857143
"Polk County, Missouri",112,2,0.008928571,0.008928571
"Houston County, Alabama",113,1,0,0
"Sevier County, Tennessee",113,1,0,0
